sample_id,source_file,source_id,lat,lon,driver,confidence,source_event_year,event_year,total_loss_area_ha,dominant_loss_area_ha,dominant_year_share,sample_status,pre_scene_id,pre_date,post_scene_id,post_date,pre_local_cloud,post_local_cloud,manual_validation,manual_notes,geometry,event_mask_metadata,local_raster_paths
f2547afc2c55e9c593388ffd7d592ef16cb72ae9,training_2001_2025_v1_3.csv,8611,51.20500109532771,88.50500022238698,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [88.50500022238698, 51.20500109532771]}",,
870d8b73ec16375953d556e18e34fa45b43c8a36,training_2001_2025_v1_3.csv,8613,51.215000625447495,88.50500019956539,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [88.50500019956539, 51.215000625447495]}",,
854de3689e3750654bd5bb89ef7c36959016bb36,training_2001_2025_v1_3.csv,8616,51.26500049773999,116.78500035832734,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [116.78500035832734, 51.26500049773999]}",,
9db3f6da8d037c71191f9e5986dc938ea23dea3d,training_2001_2025_v1_3.csv,8617,51.38499936910781,44.86500003551566,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [44.86500003551566, 51.38499936910781]}",,
4b127cd9700e12295a04398a2d138b4aa88b9e74,training_2001_2025_v1_3.csv,8618,51.40500069621424,95.35499989589074,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [95.35499989589074, 51.40500069621424]}",,
77d537801f0541c1d700ae12917451e74089c9af,training_2001_2025_v1_3.csv,8619,51.46500010283376,107.2349993804102,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [107.2349993804102, 51.46500010283376]}",,
ab74dcf7cd6297067144871281b482429ca1d3a6,training_2001_2025_v1_3.csv,8620,51.47499962929773,113.5749982817018,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [113.5749982817018, 51.47499962929773]}",,
707af1a90bedf7980b41123164c767d12fe04d4b,training_2001_2025_v1_3.csv,8622,51.48499916951865,133.69499958375985,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [133.69499958375985, 51.48499916951865]}",,
30503769c798c58fb43ed364c00e6a08ac7709ad,training_2001_2025_v1_3.csv,8623,51.49499870354631,127.37499969319298,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [127.37499969319298, 51.49499870354631]}",,
f21c49a96afd5fc7e1570ed96203888876e2326f,training_2001_2025_v1_3.csv,8627,51.59500075447207,113.03500114048325,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [113.03500114048325, 51.59500075447207]}",,
a2db52b1f8760ede9e28406d5ef763bbcc9210c5,training_2001_2025_v1_3.csv,8631,51.774999038895615,122.76500044616526,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [122.76500044616526, 51.774999038895615]}",,
0ee4c06285de7bcb2d4798cb8eef554883924356,training_2001_2025_v1_3.csv,8635,51.924998747979586,119.0649989157627,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [119.0649989157627, 51.924998747979586]}",,
d8e8825f5e00c730e57b50c5a0e176f777cf7f36,training_2001_2025_v1_3.csv,8637,51.97499863261743,70.45500058171953,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [70.45500058171953, 51.97499863261743]}",,
5527aa5d5df6d80357f6ae050f75fafe7a71229b,training_2001_2025_v1_3.csv,8638,51.98500040463063,111.19499994858732,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [111.19499994858732, 51.98500040463063]}",,
f72384064967a36655908115d2170c4527027488,training_2001_2025_v1_3.csv,8641,52.07500066123362,92.62499999274269,Wildfire,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [92.62499999274269, 52.07500066123362]}",,
269cc60d62766b43f87e894f29cfe4cb3838b7d5,training_2001_2025_v1_3.csv,8643,52.11500103740232,131.8849991785262,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [131.8849991785262, 52.11500103740232]}",,
820ae5f02f7b7e614a14833f93a9a94c765797b4,training_2001_2025_v1_3.csv,8655,52.344999230587035,113.72500018131528,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [113.72500018131528, 52.344999230587035]}",,
03777f2f836056c8ad1396051ead38ffc6ad81c2,training_2001_2025_v1_3.csv,8659,52.39499914885118,108.58500111834825,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [108.58500111834825, 52.39499914885118]}",,
7696748deb66397ac0334f0e8d2ab92708877d6f,training_2001_2025_v1_3.csv,8660,52.404998680453694,70.34499907128203,Wildfire,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [70.34499907128203, 52.404998680453694]}",,
fd1bfa62af875a2a012568753af70073719d135f,training_2001_2025_v1_3.csv,8666,52.51500024545571,64.13500076789049,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [64.13500076789049, 52.51500024545571]}",,
7b43214e1cbf8981c59b955f316a52e490828148,training_2001_2025_v1_3.csv,8668,52.565000137479664,120.34500168255995,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [120.34500168255995, 52.565000137479664]}",,
5025791e082f206b704c8748364f1491a60b9681,training_2001_2025_v1_3.csv,8669,52.56500015239288,133.57499846365525,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [133.57499846365525, 52.56500015239288]}",,
80df70abb331d10693d71c14902e35b3403f1f45,training_2001_2025_v1_3.csv,8672,52.60500050428588,127.4450008936198,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [127.4450008936198, 52.60500050428588]}",,
a63916cc237c97bc3b2258c07982bd60003e8954,training_2001_2025_v1_3.csv,8675,52.64500086287352,125.79499976810996,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [125.79499976810996, 52.64500086287352]}",,
7ad93b1e58fd180fb6f424b37c9facf2b351481a,training_2001_2025_v1_3.csv,8680,52.77499926992677,96.99499930487896,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [96.99499930487896, 52.77499926992677]}",,
a8e8c24d454792a5fd6c3e5a5623a1e97760ac52,training_2001_2025_v1_3.csv,8681,52.784998817643775,131.3150011630546,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [131.3150011630546, 52.784998817643775]}",,
1b088a2dbeb4ad31b295b49e5084be4ae39799ad,training_2001_2025_v1_3.csv,8682,52.79500057086854,90.30500106454556,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [90.30500106454556, 52.79500057086854]}",,
b9662c90d4890754cb8f5e891fbb1c8497debca9,training_2001_2025_v1_3.csv,8686,52.85500001004768,104.08500116998556,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [104.08500116998556, 52.85500001004768]}",,
3655a8d6a2159ad1cd009df225b7e8ee4da4ab2e,training_2001_2025_v1_3.csv,8688,52.89500037503954,104.5350002965718,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [104.5350002965718, 52.89500037503954]}",,
f62d9966fe3cd71548be840fd8890bbe4b3df423,training_2001_2025_v1_3.csv,8689,52.91499942217803,114.06499996491569,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [114.06499996491569, 52.91499942217803]}",,
8c6d598aa60370cdf0ea9a7794019dafc660d899,training_2001_2025_v1_3.csv,8690,52.93500074095404,101.71500014960252,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [101.71500014960252, 52.93500074095404]}",,
22dff687de89d0ac9d8b66e8afe7d00820808a78,training_2001_2025_v1_3.csv,8697,53.05499960519504,104.02499953616046,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [104.02499953616046, 53.05499960519504]}",,
4228d592439926d9ed13820431b645f8f51244d3,training_2001_2025_v1_3.csv,8701,53.08500042978962,132.91500022431143,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [132.91500022431143, 53.08500042978962]}",,
e8faf7f82b08a6d84c3f6d800c1ebb98e560c347,training_2001_2025_v1_3.csv,8705,53.09499997994506,137.70500000886753,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [137.70500000886753, 53.09499997994506]}",,
51e0c80c1c911c2d6ce930db48c30965b7ab5dca,training_2001_2025_v1_3.csv,8706,53.125000807197615,103.01499979700051,Wildfire,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [103.01499979700051, 53.125000807197615]}",,
580d600a211e12445f6da9bea3e40d165bdd4275,training_2001_2025_v1_3.csv,8708,53.15499941537601,60.04499954066681,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [60.04499954066681, 53.15499941537601]}",,
aa0934eaf0731dcc3c868678a4627e2d64565f97,training_2001_2025_v1_3.csv,8713,53.21499885730184,158.50499862888316,Wildfire,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [158.50499862888316, 53.21499885730184]}",,
0cf224325a8e46cd49ff2655cad922da20bc492a,training_2001_2025_v1_3.csv,8714,53.22500057742506,47.585000361209666,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [47.585000361209666, 53.22500057742506]}",,
2a7c453156e5823af7e2313d1d2622acdcb3bdb0,training_2001_2025_v1_3.csv,8715,53.22500058909557,106.16500014137718,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [106.16500014137718, 53.22500058909557]}",,
8d7921b9a25cf7a4846e5f584177b4cb054416f5,training_2001_2025_v1_3.csv,8716,53.22500060889802,124.79500172705936,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [124.79500172705936, 53.22500060889802]}",,
c3c1eb54ae98757332d9c73aa57c5c19c2ba56d5,training_2001_2025_v1_3.csv,8721,53.294999548559495,64.31500127131487,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [64.31500127131487, 53.294999548559495]}",,
e1b8335f12cfd194968627cd5da53ced1f04e82b,training_2001_2025_v1_3.csv,8722,53.31499860787417,64.30499951696797,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [64.30499951696797, 53.31499860787417]}",,
46abb1f12ac307c333cefde289aa1316a0497eb0,training_2001_2025_v1_3.csv,8724,53.31499862274523,158.47499997512026,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [158.47499997512026, 53.31499862274523]}",,
6cf9753b2463d2d286aeb7727c1e8504223f1d3e,training_2001_2025_v1_3.csv,8727,53.36500075456559,158.4450013999104,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [158.4450013999104, 53.36500075456559]}",,
c584272798932c817accec72bb3f9d9bc17807b2,training_2001_2025_v1_3.csv,8731,53.415000672749535,47.45499974174612,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [47.45499974174612, 53.415000672749535]}",,
b3cfde7bf76a021aac22d9b8c5d03c2e3758485f,training_2001_2025_v1_3.csv,8737,53.50500093739807,119.74499842559868,Wildfire,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [119.74499842559868, 53.50500093739807]}",,
dfe872d43b0352db33588b4af0f3c8aa2be2a0a1,training_2001_2025_v1_3.csv,8740,53.54499906785822,119.62499962105366,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [119.62499962105366, 53.54499906785822]}",,
08e304d71c79798ce963684f552ac141b79e6f5e,training_2001_2025_v1_3.csv,8754,53.69499877450661,125.7649989100561,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [125.7649989100561, 53.69499877450661]}",,
7662f73127372ea6e7c57ad969f9c84e951b2652,training_2001_2025_v1_3.csv,8757,53.72499960390513,104.5749984704475,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [104.5749984704475, 53.72499960390513]}",,
cb64d38075838886c365166f81e28d8be35659f3,training_2001_2025_v1_3.csv,8759,53.75500042316488,126.49499832451716,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [126.49499832451716, 53.75500042316488]}",,
7e35bf088e1954ed1a53751395cc762cf4736cf5,training_2001_2025_v1_3.csv,8761,53.794998557974296,82.72499973901975,Wildfire,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [82.72499973901975, 53.794998557974296]}",,
