sample_id,source_file,source_id,lat,lon,driver,confidence,source_event_year,event_year,total_loss_area_ha,dominant_loss_area_ha,dominant_year_share,sample_status,pre_scene_id,pre_date,post_scene_id,post_date,pre_local_cloud,post_local_cloud,manual_validation,manual_notes,geometry,event_mask_metadata,local_raster_paths
0b4533490a53e14444730b71a5b656dee4fa7166,training_2001_2025_v1_3.csv,5501,58.42499907226393,47.9250001441909,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [47.9250001441909, 58.42499907226393]}",,
160683842cfa33ec5b9ba1d772b08a05e904b8a4,training_2001_2025_v1_3.csv,5587,54.10499972160894,47.09499866654773,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [47.09499866654773, 54.10499972160894]}",,
6a6254f6d3558b411d8c27bdd4f421240adcc863,training_2001_2025_v1_3.csv,5589,57.15500028100861,107.1550008548387,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [107.1550008548387, 57.15500028100861]}",,
be2446e912d7cda621e2c9f433bb8c4ffb36a64b,training_2001_2025_v1_3.csv,5695,58.67499858780281,92.87499951091698,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [92.87499951091698, 58.67499858780281]}",,
2a671428d5cd46529232b1420bddf025caa3c45b,training_2001_2025_v1_3.csv,5708,61.22500015641161,55.69499930891241,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [55.69499930891241, 61.22500015641161]}",,
1460cd7355fb4dfb878677df9787f4c7fef8052f,training_2001_2025_v1_3.csv,5714,59.355000342632515,98.455000404439,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [98.455000404439, 59.355000342632515]}",,
eee926fb5cf130019e84ce4610e91cff7c8c58f6,training_2001_2025_v1_3.csv,5715,62.0649989065421,56.174999219066706,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [56.174999219066706, 62.0649989065421]}",,
a67bde56af0d22bc93fca2c8797ca4d544cfbf99,training_2001_2025_v1_3.csv,5738,55.06499956686608,125.61499923382158,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [125.61499923382158, 55.06499956686608]}",,
ecf33cdef381d7486dc379b2c22efc2287019782,training_2001_2025_v1_3.csv,5740,60.04499938364202,39.31499988638995,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [39.31499988638995, 60.04499938364202]}",,
1466e502cc677f8ea386ff2bdf83f5694f98911d,training_2001_2025_v1_3.csv,5753,61.34499898513653,45.774999958312435,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [45.774999958312435, 61.34499898513653]}",,
0d48884afde5295b6092f0341a11336537712fbd,training_2001_2025_v1_3.csv,5754,60.24499900386277,56.30499992085729,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [56.30499992085729, 60.24499900386277]}",,
7ec2794c3e579c5d621118d33f41287fa2d319d8,training_2001_2025_v1_3.csv,5789,65.2049997143022,42.84500045063168,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [42.84500045063168, 65.2049997143022]}",,
740d15e05b64714c8f504d6ad8ffef1b2aef58ee,training_2001_2025_v1_3.csv,5793,60.85499953844309,55.62500036952129,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [55.62500036952129, 60.85499953844309]}",,
4ffcdaedece136eead41b08220cdfb19738e2d43,training_2001_2025_v1_3.csv,5801,58.84499956632183,46.86500043865136,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [46.86500043865136, 58.84499956632183]}",,
6c7ea188c0db3d76867f9bab8150e3ba8919912f,training_2001_2025_v1_3.csv,5836,59.48499874042798,45.73499958688208,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [45.73499958688208, 59.48499874042798]}",,
94ddfc64208a1b0c1f4c4070a77b4775cddeaa28,training_2001_2025_v1_3.csv,5857,58.81500094627706,39.78500034211526,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [39.78500034211526, 58.81500094627706]}",,
5c8d7f3a70117b5a4bd2ca8371ef60dbded7245b,training_2001_2025_v1_3.csv,8527,43.244999639070514,145.41499978501278,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [145.41499978501278, 43.244999639070514]}",,
6e17ac3f1183c4f765c05848f1c31a0af163313b,training_2001_2025_v1_3.csv,8543,43.655000586212495,145.01500059844312,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [145.01500059844312, 43.655000586212495]}",,
68410d71ac3dc385202fa6d6e5e1abdba7e951db,training_2001_2025_v1_3.csv,8567,45.75499862215593,130.89499843661676,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [130.89499843661676, 45.75499862215593]}",,
426999fb0525995e544a97c242bd5ea893eb0e6e,training_2001_2025_v1_3.csv,8573,47.304999984904875,125.90500130096224,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [125.90500130096224, 47.304999984904875]}",,
dc330b8950167587ba9687cb3cfcf9d47abbcadd,training_2001_2025_v1_3.csv,8577,48.03499941283959,41.175000249499234,Logging,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [41.175000249499234, 48.03499941283959]}",,
144eae347a95c3953ff53dea295cca0dde0bab9f,training_2001_2025_v1_3.csv,8582,48.7250006910979,139.51500040320877,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [139.51500040320877, 48.7250006910979]}",,
651f783aaf07f211b408cc7166ac5f1b826cc221,training_2001_2025_v1_3.csv,8594,50.11500057143831,40.35499830414525,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [40.35499830414525, 50.11500057143831]}",,
58f9dbec725dda05389536f4d86e39682be5ad21,training_2001_2025_v1_3.csv,8601,50.49500073197774,37.0449986957875,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [37.0449986957875, 50.49500073197774]}",,
345f78296699c22eca2a925bb46e997618e73229,training_2001_2025_v1_3.csv,8632,51.824998948482715,80.12499822616616,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [80.12499822616616, 51.824998948482715]}",,
2ee6e24c9e894805850d4833b548cff5287d08be,training_2001_2025_v1_3.csv,8636,51.94500003384681,85.94499907741077,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [85.94499907741077, 51.94500003384681]}",,
5273d7ec20d7beda65fe61b8afd22ff3897a5c2e,training_2001_2025_v1_3.csv,8639,52.05499937949205,71.19499957851937,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [71.19499957851937, 52.05499937949205]}",,
6c6084a276aae62477e4377614a0e97c2789214a,training_2001_2025_v1_3.csv,8651,52.284999795467186,56.725000393975634,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [56.725000393975634, 52.284999795467186]}",,
2c77699482a7cc20d573f545e160c689cd799158,training_2001_2025_v1_3.csv,8657,52.354998758549215,137.22500007609258,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [137.22500007609258, 52.354998758549215]}",,
e05a876c162854209ee5569060061514f2c66fa2,training_2001_2025_v1_3.csv,8658,52.384997385841714,84.23500072340293,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [84.23500072340293, 52.384997385841714]}",,
cf672333b8044dcf49a6005463e0d19a52796649,training_2001_2025_v1_3.csv,8661,52.44499904530082,84.84500125829031,Logging,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [84.84500125829031, 52.44499904530082]}",,
134c54327c530ba4c7b5ed12a08abf62af5d7584,training_2001_2025_v1_3.csv,8665,52.50500070678478,70.58500122488485,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [70.58500122488485, 52.50500070678478]}",,
c822ad329aedac7fc1d057767e326954515c02db,training_2001_2025_v1_3.csv,8670,52.57499964464256,68.82499848995691,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [68.82499848995691, 52.57499964464256]}",,
7b5ac8f2758dcb77fbf8bc44354fda38cce1b0a0,training_2001_2025_v1_3.csv,8671,52.60500051079646,56.75500121646704,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [56.75500121646704, 52.60500051079646]}",,
5dd627e867452438a40551866975257bd6127a9e,training_2001_2025_v1_3.csv,8673,52.61500006443592,57.435000736339006,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [57.435000736339006, 52.61500006443592]}",,
39c59ce437f66a62b5ba119a17d1aabcb3553898,training_2001_2025_v1_3.csv,8674,52.64500089153489,68.71500141039989,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [68.71500141039989, 52.64500089153489]}",,
889225df6ff3e7761543e113dfdea66556b3bd31,training_2001_2025_v1_3.csv,8678,52.734998912762435,57.454999841378985,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [57.454999841378985, 52.734998912762435]}",,
c6215ed51e7ca1b7a0f52504d1b46063f7d370db,training_2001_2025_v1_3.csv,8685,52.834996492448504,57.81500085684533,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [57.81500085684533, 52.834996492448504]}",,
c2888af1b36a0ec6927cd1911ba893d85188462c,training_2001_2025_v1_3.csv,8687,52.874999060321414,101.7749996022471,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [101.7749996022471, 52.874999060321414]}",,
2a8b3b9c4e1d3b84b34d1066d5673743522ff8ba,training_2001_2025_v1_3.csv,8695,53.04500006313954,41.10500126561139,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [41.10500126561139, 53.04500006313954]}",,
7044d84b04df4b6f1d7ea9cee0802c9179e2079c,training_2001_2025_v1_3.csv,8698,53.06499912798608,58.015000459639325,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [58.015000459639325, 53.06499912798608]}",,
da414c29b3a3c4d56d4984a4deadb72137af6e2e,training_2001_2025_v1_3.csv,8702,53.09499997297401,92.23500034502462,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [92.23500034502462, 53.09499997297401]}",,
2a1e19747661d63e322ae0145741bdea4109141c,training_2001_2025_v1_3.csv,8704,53.0949999738061,124.26499968557202,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [124.26499968557202, 53.0949999738061]}",,
3044614ed626dedec86b34893e794cf2edae526b,training_2001_2025_v1_3.csv,8709,53.16499893747,45.325000807112346,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [45.325000807112346, 53.16499893747]}",,
6810b602a7f97c12c924b1033b8f09f0d4dcce58,training_2001_2025_v1_3.csv,8717,53.244999655172,55.19500034710087,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [55.19500034710087, 53.244999655172]}",,
42e58bdbcb54d6c080a58a99d3e14db491160084,training_2001_2025_v1_3.csv,8720,53.28500002427841,46.70499902221967,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [46.70499902221967, 53.28500002427841]}",,
ef72b6ce1c302d9c1bb026e2a3a65bbf146cbae6,training_2001_2025_v1_3.csv,8729,53.39499937094129,84.48500023478256,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [84.48500023478256, 53.39499937094129]}",,
395f854d7382942b14e7cd1f2b589183e429d624,training_2001_2025_v1_3.csv,8730,53.40500112283856,47.805001264185705,Logging,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [47.805001264185705, 53.40500112283856]}",,
e443ac3e33699cc84624cef6499e022e72d703a9,training_2001_2025_v1_3.csv,8733,53.44499924365583,57.55499964324649,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [57.55499964324649, 53.44499924365583]}",,
e3642db5fd8b61b66e63a8729e4e59572d623a99,training_2001_2025_v1_3.csv,8735,53.49499919432933,45.77499998964413,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [45.77499998964413, 53.49499919432933]}",,
5f864e4ddba20a8fb2ca21452ed1b73cd5092185,training_2001_2025_v1_3.csv,8736,53.49499919233148,87.74499994417364,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [87.74499994417364, 53.49499919233148]}",,
1e6e2e623191b022afe5cf97a27df68b43d6cb50,training_2001_2025_v1_3.csv,8739,53.544999062084834,54.97499940260636,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [54.97499940260636, 53.544999062084834]}",,
b82f6d0427e69b2dee9d154e0e8b30fc8296ec56,training_2001_2025_v1_3.csv,8741,53.57499991463537,90.10500150367676,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [90.10500150367676, 53.57499991463537]}",,
6c16623639f31c744d0884e19017f53ed7ee0274,training_2001_2025_v1_3.csv,8743,53.584999448260874,83.21499917184546,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [83.21499917184546, 53.584999448260874]}",,
3e8a119cee5c3306f7071040387392e44284ef2b,training_2001_2025_v1_3.csv,8746,53.634999324441594,49.68499840916917,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [49.68499840916917, 53.634999324441594]}",,
8449e61518e716f16db9b4fed88605116e26a01f,training_2001_2025_v1_3.csv,8750,53.68499923851357,82.74500100710607,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [82.74500100710607, 53.68499923851357]}",,
cd790a3c3f557c52d0c9b077d13d8c75c4d9ba5a,training_2001_2025_v1_3.csv,8751,53.6949987913517,47.26499964879094,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [47.26499964879094, 53.6949987913517]}",,
8527ed97c661aca6b1a6c8e05c0699f71041069c,training_2001_2025_v1_3.csv,8752,53.69499875647801,91.63499929090356,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [91.63499929090356, 53.69499875647801]}",,
9967b5a92fc3e030ce17bb8e4f75aadfc6cde9f5,training_2001_2025_v1_3.csv,8753,53.69499877424485,91.95499999522268,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [91.95499999522268, 53.69499877424485]}",,
1f1ec4d3a850986d64aec812086a105bd826a07c,training_2001_2025_v1_3.csv,8755,53.71500003871399,42.484999379852376,Logging,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [42.484999379852376, 53.71500003871399]}",,
9433b4dc427a6c7eb1073fbcc43d514cdd55f525,training_2001_2025_v1_3.csv,8760,53.76499997817386,35.195000111638585,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [35.195000111638585, 53.76499997817386]}",,
ef3f7612eecda370dbab9b27d804fd20dee804dc,training_2001_2025_v1_3.csv,8762,53.81499988489629,57.23500112471003,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [57.23500112471003, 53.81499988489629]}",,
e99376bef1b0abe57d17c67f25ec4515479753fd,training_2001_2025_v1_3.csv,8764,53.82499938433365,64.25499963648471,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [64.25499963648471, 53.82499938433365]}",,
1881dc4cf7edd76020f3c13607408c825ca8e4e2,training_2001_2025_v1_3.csv,8767,53.8850010744063,42.05499935976712,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [42.05499935976712, 53.8850010744063]}",,
bb9cf671e5a3200579d22df9fc82bffc949ac90e,training_2001_2025_v1_3.csv,8768,53.88500103681119,58.32500167875707,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [58.32500167875707, 53.88500103681119]}",,
8574135707604b48a4477792acd980234d6bbe83,training_2001_2025_v1_3.csv,8771,53.89500060852682,103.66499845537024,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [103.66499845537024, 53.89500060852682]}",,
32fe322028f661f8ddafc694733f7095b147500b,training_2001_2025_v1_3.csv,8774,53.905000135391525,48.75499938440637,Logging,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [48.75499938440637, 53.905000135391525]}",,
268862007bf8f6b224fa0c61f90103148b4789a6,training_2001_2025_v1_3.csv,8775,53.90500011595981,100.00499953555492,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [100.00499953555492, 53.90500011595981]}",,
05e699844f9df7bd4b3caaf415736d678ed248ef,training_2001_2025_v1_3.csv,8779,53.92499918956981,57.75499919559281,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [57.75499919559281, 53.92499918956981]}",,
ede2a7156cc2226f7ff059b299ee4103f0c965f8,training_2001_2025_v1_3.csv,8781,53.93499870653514,46.40499955679352,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [46.40499955679352, 53.93499870653514]}",,
c3468d10f6ec2ceacd411e9b6010af7dba9ba8ac,training_2001_2025_v1_3.csv,8783,53.945000491016856,92.15499962298004,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [92.15499962298004, 53.945000491016856]}",,
e57710bc350cccafcad5aa7ac8db0f6da22485fb,training_2001_2025_v1_3.csv,8790,54.14500007053878,36.42500082254125,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [36.42500082254125, 54.14500007053878]}",,
ff6ae3f4b98ed0c6b0f5dc43bc32614c32043fc1,training_2001_2025_v1_3.csv,8792,54.154999648826006,90.71499980600088,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [90.71499980600088, 54.154999648826006]}",,
df059d07c25c1a83c7f3274f9910897cd7edc505,training_2001_2025_v1_3.csv,8796,54.20499952092832,54.23499820343479,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [54.23499820343479, 54.20499952092832]}",,
5b1570aa253ed32c312d66e79f389e40952f1d48,training_2001_2025_v1_3.csv,8799,54.21499906554832,110.17500061636308,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [110.17500061636308, 54.21499906554832]}",,
9361ffa3fa687ab0377ecc459540abf5ad6533d3,training_2001_2025_v1_3.csv,8801,54.26500120075825,38.45499991337804,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [38.45499991337804, 54.26500120075825]}",,
d643c29f14b693f0eec5ebf853595a322a91d4b0,training_2001_2025_v1_3.csv,8803,54.2850002462661,91.64500105970266,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [91.64500105970266, 54.2850002462661]}",,
28e8b4f534692981b09c79c874a17dce7beee272,training_2001_2025_v1_3.csv,8810,54.39499958623785,110.32500029447912,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [110.32500029447912, 54.39499958623785]}",,
97f1f0409173a86c3b521588238af6c6454d7e64,training_2001_2025_v1_3.csv,8811,54.39499960867391,110.33499985427792,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [110.33499985427792, 54.39499960867391]}",,
06c6cd6c77f914d4078b9751dce2fc20daccdbce,training_2001_2025_v1_3.csv,8813,54.404999105627425,110.31499856097022,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [110.31499856097022, 54.404999105627425]}",,
15d336068fb919c918c31ba8c3c926e6c622ce5f,training_2001_2025_v1_3.csv,8814,54.425000415653095,35.304999491451916,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [35.304999491451916, 54.425000415653095]}",,
fe539ee1c173af056571974ba6e89ddb5a48b0ea,training_2001_2025_v1_3.csv,8817,54.575000136508166,39.15500069755808,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [39.15500069755808, 54.575000136508166]}",,
b462db76016bbca25332bd55d35ea2b6f27fc00f,training_2001_2025_v1_3.csv,8818,54.57500011823644,52.77499933679146,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [52.77499933679146, 54.57500011823644]}",,
2fd574184caf956ae06cf8047519ddc0a7430ace,training_2001_2025_v1_3.csv,8820,54.60499872289627,37.28500086706351,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [37.28500086706351, 54.60499872289627]}",,
b401bd7e05937f20ad2a73f9fa9b53a9dc717fad,training_2001_2025_v1_3.csv,8822,54.64499910387646,83.35500159236221,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [83.35500159236221, 54.64499910387646]}",,
ee83c5da4cc55c6ce9c5744da07764782cf4cd1f,training_2001_2025_v1_3.csv,8824,54.72499981744224,93.61500070459822,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [93.61500070459822, 54.72499981744224]}",,
4d7dd931b45a301e618c22bcbcff41adfc6ba36c,training_2001_2025_v1_3.csv,8825,54.734999354808465,59.98500011549862,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [59.98500011549862, 54.734999354808465]}",,
f5a4b628139e66ba784e2a7c9e57039af8255f16,training_2001_2025_v1_3.csv,8830,54.795001022372055,86.60499955014984,Logging,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [86.60499955014984, 54.795001022372055]}",,
ae62fb56d1fde8968e922376eb82a61c513e9bc0,training_2001_2025_v1_3.csv,8834,54.914999881976506,59.81500131136732,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [59.81500131136732, 54.914999881976506]}",,
11147fc148b131b28abf7c3510e5ef0df1cae605,training_2001_2025_v1_3.csv,8838,55.05500005097943,82.61500039123572,Logging,Medium,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [82.61500039123572, 55.05500005097943]}",,
ca28630a57a2d53b595cd9eced846e8023a70650,training_2001_2025_v1_3.csv,8842,55.1349985661685,41.865001503017,Logging,High,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [41.865001503017, 55.1349985661685]}",,
4ef360deed1cbd0776ceeb396cbac35db072ef89,training_2001_2025_v1_3.csv,8847,55.204999738239145,158.96499950154666,Logging,Low,,,,,,,,,,,,,,,"{""type"": ""Point"", ""coordinates"": [158.96499950154666, 55.204999738239145]}",,
